geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
36360,-21.129647,-44.476357,conceicao da barra de minas,MG
36370,-21.218426,-44.615821,nazareno,MG
36390,-21.297686,-44.657642,itutinga,MG
36400,-20.655804,-43.777859,conselheiro lafaiete,MG
36401,-20.657842,-43.776595,conselheiro lafaiete,MG
36402,-20.663232,-43.775935,conselheiro lafaiete,MG
36404,-20.673537,-43.777591,conselheiro lafaiete,MG
36405,-20.676186,-43.788032,conselheiro lafaiete,MG
36406,-20.670472,-43.79741,conselheiro lafaiete,MG
36407,-20.659212,-43.806927,conselheiro lafaiete,MG
36408,-20.653421,-43.797692,conselheiro lafaiete,MG
36415,-20.509895,-43.861688,congonhas,MG
36417,-20.562229,-43.856807,alto maranhao,MG
36419,-20.521406,-43.801376,congonhas,MG
36420,-20.520692,-43.704435,ouro branco,MG
36422,-20.793551,-43.93137,casa grande,MG
36424,-20.743394,-43.880951,queluzito,MG
36426,-20.827198,-43.808881,cristiano otoni,MG
36428,-20.873907,-43.737531,caranaiba,MG
36430,-20.787874,-43.685651,santana dos montes,MG
36440,-20.67775,-43.609819,itaverava,MG
36450,-20.691445,-43.498126,catas altas da noruega,MG
36455,-20.788029,-43.473403,lamim,MG
36460,-20.856316,-43.482657,rio espera,MG
36465,-20.840978,-43.548536,rio melo,MG
36470,-20.795372,-43.3449,senhora de oliveira,MG
36475,-20.769223,-43.183118,presidente bernardes,MG
36480,-20.662434,-43.299706,piranga,MG
36485,-20.608124,-43.332793,santo antonio do pirapetinga,MG
36490,-20.626791,-43.286658,pinheiros altos,MG
36500,-21.117761,-42.942871,uba,MG
36501,-21.022795,-43.024773,uba,MG
36502,-21.124877,-42.92678,uba,MG
36503,-21.118768,-42.91947,uba,MG
36504,-21.113687,-42.937331,uba,MG
36505,-21.108294,-42.94764,uba,MG
36506,-21.110229,-42.959382,uba,MG
36507,-21.116377,-42.956218,uba,MG
36510,-21.200183,-42.866033,rodeiro,MG
36512,-21.172625,-43.021933,tocantins,MG
36513,-20.976452,-43.188633,dores do turvo,MG
36515,-21.151155,-42.797897,guidoval,MG
36520,-21.010359,-42.838484,visconde do rio branco,MG
36525,-21.004635,-42.720346,guiricema,MG
36530,-20.923194,-42.833193,sao geraldo,MG
36532,-20.91576,-42.836931,sao geraldo,MG
36540,-20.913865,-43.100996,senador firmino,MG
36542,-20.853479,-43.242398,bras pires,MG
36544,-20.873017,-42.981266,paula candido,MG
36546,-20.989541,-43.005235,divinesia,MG
36550,-20.858009,-42.801684,coimbra,MG
36555,-20.840594,-42.655599,ervalia,MG
36560,-20.788629,-42.796028,cajuri,MG
36568,-20.626594,-43.138124,porto firme,MG
36570,-20.754735,-42.87752,vicosa,MG
36572,-20.761083,-42.885623,vicosa,MG
36574,-20.812972,-42.925334,vicosa,MG
36576,-20.699029,-42.999469,vicosa,MG
36580,-20.653805,-42.855155,teixeiras,MG
36585,-20.596465,-42.716424,pedra do anta,MG
36590,-20.719422,-42.715781,sao miguel do anta,MG
36592,-20.687087,-42.620214,canaa,MG
36594,-20.667171,-42.521107,araponga,MG
36600,-21.718907,-43.065124,bicas,MG
36604,-21.624179,-43.017639,rochedo de minas,MG
36606,-21.728991,-43.041787,guarara,MG
36608,-21.696933,-42.961173,maripa de minas,MG
36610,-21.839768,-43.122307,pequeri,MG
36620,-21.950323,-43.166764,santana do deserto,MG
36630,-22.05702,-43.090084,chiador,MG
36640,-21.865811,-43.007508,mar de espanha,MG
36649,-21.865659,-42.998749,mar de espanha,MG
36650,-21.804296,-42.945877,senador cortes,MG
36660,-21.872728,-42.693795,alem paraiba,MG
36664,-21.868314,-42.69874,angustura,MG
36666,-21.841518,-42.619433,alem paraiba,MG
36670,-21.355222,-43.03375,santo antonio do aventureiro,MG
36675,-21.227571,-42.826825,sao domingos,MG
36680,-21.537774,-43.011788,sao joao nepomuceno,MG
36688,-30.005202,-51.190992,sao joao nepomuceno,MG
36690,-21.46046,-42.963669,descoberto,MG
36700,-21.530164,-42.640899,leopoldina,MG
36702,-21.552094,-42.685025,tebas,MG
36707,-19.821904,-44.009953,ribeiro junqueira,MG
36708,-20.676797,-43.351605,piacatuba,MG
36710,-21.61399,-42.837217,argirita,MG
36720,-21.772533,-42.537598,volta grande,MG
36725,-21.742975,-42.460396,estrela dalva,MG
36730,-21.661382,-42.349693,pirapetinga,MG
36740,-21.524158,-42.464125,recreio,MG
36750,-21.375866,-42.315674,palma,MG
36753,-21.440712,-42.360001,cisneiros,MG
36756,-21.923455,-46.392846,itapirucu,MG
36760,-21.360767,-42.475672,laranjal,MG
36770,-21.388054,-42.690505,cataguases,MG
36771,-21.411572,-42.679764,cataguases,MG
36772,-21.397502,-42.700844,cataguases,MG
36773,-21.382655,-42.703585,cataguases,MG
36774,-21.37774,-42.69008,cataguases,MG
36777,-21.2816,-43.689003,sereno,MG
36778,-18.957459,-49.449254,vista alegre,MG
36779,-21.294357,-42.728765,cataguarino,MG
36780,-21.314031,-42.864234,astolfo dutra,MG
36784,-21.316714,-42.813063,dona euzebia,MG
36787,-21.344652,-42.831871,sao manoel do guaiacu,MG
36788,-21.416554,-42.816616,itamarati de minas,MG
36790,-21.193428,-42.61445,mirai,MG
36793,-20.876075,-42.555301,sao sebastiao da vargem alegre,MG
36795,-21.287636,-42.555397,santana de cataguases,MG
36800,-20.732516,-42.029944,carangola,MG
36803,-19.888967,-45.149237,alvorada,MG
36805,-20.700898,-42.215782,ponte alta de minas,MG
36810,-20.784948,-42.498123,sao francisco do gloria,MG
36815,-20.724876,-42.305273,fervedouro,MG
36820,-20.610109,-42.146371,divino,MG
36828,-20.506176,-42.205849,orizania,MG
36830,-20.648235,-41.90925,espera feliz,MG
36832,-20.697899,-41.922451,caiana,MG
36834,-20.523925,-41.906308,caparao,MG
36840,-20.805519,-42.012504,faria lemos,MG
36844,-20.909663,-42.035181,tombos,MG
36846,-20.033951,-44.140308,tombos,MG
36847,-20.83219,-42.155292,pedra dourada,MG
36850,-21.013832,-42.119718,antonio prado de minas,MG
36855,-21.097885,-42.183852,eugenopolis,MG
36860,-21.151982,-42.210901,patrocinio do muriae,MG
36870,-21.242933,-42.235728,barao de monte alto,MG
36873,-23.543365,-46.889442,silveira carvalho,MG
36876,-21.237017,-42.306857,cachoeira alegre,MG
36878,-20.979016,-42.509732,rosario da limeira,MG
36880,-21.130016,-42.368145,muriae,MG
36881,-21.136625,-42.360129,muriae,MG
36883,-21.139142,-42.373322,muriae,MG
36884,-21.130296,-42.381132,muriae,MG
36886,-21.136388,-42.399283,muriae,MG
36887,-21.128014,-42.397348,muriae,MG
36888,-21.125167,-42.385932,muriae,MG
36889,-21.129053,-42.357051,muriae,MG
36891,-21.581898,-42.741376,macuco,MG
36892,-19.955069,-43.943872,vermelho,MG
36893,-20.890677,-42.343912,miradouro,MG
36895,-20.864867,-42.244509,vieiras,MG
36900,-20.252688,-42.040599,manhuacu,MG
36905,-20.240691,-42.146604,realeza,MG
36906,-20.192137,-42.187348,sao pedro do avai,MG
36908,-20.097532,-42.157639,sao sebastiao do sacramento,MG
36910,-20.383256,-42.251706,santa margarida,MG
36913,-20.384336,-42.250975,santa margarida,MG
36915,-15.33267,-40.267541,ribeirao de sao domingos,MG
36918,-20.392417,-42.152244,sao joao do manhuacu,MG
36920,-20.24506,-41.982938,reduto,MG
36923,-20.439608,-42.103923,luisburgo,MG
36925,-20.172671,-42.271084,caputira,MG
36930,-20.110674,-41.99973,simonesia,MG
36935,-19.923198,-41.921171,alegria,MG
36940,-20.09553,-41.921653,santana do manhuacu,MG
36947,-19.933002,-41.693445,conceicao de ipanema,MG
36950,-19.800223,-41.715306,ipanema,MG
36953,-19.763488,-41.613997,taparuba,MG
36955,-19.826182,-41.438554,mutum,MG
36958,-19.892641,-41.369244,roseiral,MG
36960,-19.618046,-41.629736,pocrane,MG
36970,-20.355841,-41.95617,manhumirim,MG
36972,-20.257312,-41.873107,martins soares,MG
36974,-20.201719,-41.799704,durande,MG
36976,-20.426509,-41.964222,alto jequitiba,MG
36979,-20.444053,-41.870324,alto caparao,MG
36980,-20.143957,-41.611698,lajinha,MG
36985,-20.044838,-41.691546,chale,MG
36990,-20.006625,-41.748563,sao jose do mantimento,MG
37002,-21.555579,-45.437424,varginha,MG
37004,-21.560541,-45.431818,varginha,MG
37006,-21.565443,-45.438245,varginha,MG
37007,-21.037931,-45.000859,varginha,MG
37010,-21.559049,-45.445603,varginha,MG
37011,-21.58145,-45.433789,varginha,MG
37012,-21.567528,-45.448991,varginha,MG
37014,-21.550179,-45.446394,varginha,MG
37018,-21.548099,-45.437321,varginha,MG
37022,-21.595022,-45.427988,varginha,MG
37026,-21.5733,-45.441497,varginha,MG
37030,-21.543954,-45.450156,varginha,MG
37031,-21.558309,-45.462389,varginha,MG
37034,-21.545259,-45.455746,varginha,MG
37036,-21.531546,-45.453077,varginha,MG
37038,-21.538614,-45.446587,varginha,MG
37044,-21.557446,-45.422409,varginha,MG
37045,-21.555867,-45.41721,varginha,MG
37048,-21.570497,-45.417847,varginha,MG
37056,-21.574258,-45.423661,varginha,MG
37060,-21.581149,-45.420486,varginha,MG
37062,-21.58573,-45.440438,varginha,MG
37064,-21.587456,-45.432408,varginha,MG
37066,-21.59838,-45.430924,varginha,MG
37068,-21.583209,-45.436135,varginha,MG
37070,-21.591044,-45.447333,varginha,MG
37072,-21.590374,-45.452448,varginha,MG
37074,-21.589521,-45.448637,varginha,MG
37077,-21.58275,-45.454932,varginha,MG
37110,-21.608503,-45.566467,eloi mendes,MG
37115,-21.325337,-46.368039,monte belo,MG
37120,-21.550148,-45.735009,paraguacu,MG
37130,-21.427359,-45.946513,alfenas,MG
37131,-21.436459,-45.942422,alfenas,MG
37132,-21.437775,-45.952215,alfenas,MG
37133,-21.428799,-45.965963,alfenas,MG
37134,-21.508799,-46.198246,divisa nova,MG
37135,-21.422173,-45.964344,alfenas,MG
37136,-21.418495,-45.962313,alfenas,MG
37137,-21.410648,-45.948697,alfenas,MG
37138,-21.409021,-45.829367,fama,MG
37140,-21.358712,-46.144967,areado,MG
37142,-21.509981,-46.195791,divisa nova,MG
37143,-21.531642,-46.11951,serrania,MG
37144,-21.294129,-45.561929,fama,MG
37145,-21.255834,-46.144879,alterosa,MG
37147,-20.548204,-45.11935,divino espirito santo,MG
37148,-21.096474,-46.204433,conceicao da aparecida,MG
37150,-20.971611,-46.12133,carmo do rio claro,MG
37160,-21.236789,-45.759985,campos gerais,MG
37163,-21.372006,-45.775397,corrego do ouro,MG
37165,-21.109499,-45.829834,campo do meio,MG
37170,-21.09513,-45.561505,boa esperanca,MG
37175,-20.940578,-45.827237,ilicinea,MG
37177,-20.761896,-45.925609,guape,MG
37190,-21.37056,-45.51293,tres pontas,MG
37195,-21.250563,-45.506256,santana da vargem,MG
37200,-21.244709,-44.999202,lavras,MG
37205,-21.175418,-44.927725,ijaci,MG
37210,-21.317439,-44.869979,itumirim,MG
37212,-21.062991,-44.633522,macuco de minas,MG
37215,-21.40247,-44.920812,ingai,MG
37218,-20.79911,-45.140687,ijaci,MG
37220,-21.032901,-44.756859,bom sucesso,MG
37223,-21.154414,-44.753823,ibituruna,MG
37225,-21.461009,-45.220544,carmo da cachoeira,MG
37235,-21.189715,-45.439529,coqueiral,MG
37240,-21.511614,-44.902975,luminarias,MG
37245,-21.489135,-44.642578,carrancas,MG
37250,-21.236352,-45.236269,nepomuceno,MG
37260,-21.096166,-45.088236,perdoes,MG
37262,-20.902677,-44.896899,santo antonio do amparo,MG
37264,-21.185458,-45.059929,ribeirao vermelho,MG
37267,-21.020265,-45.182479,cana verde,MG
37270,-20.893765,-45.275613,campo belo,MG
37273,-20.942183,-45.387432,aguanil,MG
37275,-20.875297,-45.516237,cristais,MG
37278,-20.932862,-45.143014,santana do jacare,MG
37280,-20.771279,-45.274279,candeias,MG
37300,-21.73975,-44.310036,andrelandia,MG
37305,-21.484312,-44.331643,madre de deus de minas,MG
37310,-21.948555,-44.186546,bom jardim de minas,MG
37315,-21.987068,-44.032598,tabuao,MG
37330,-22.208164,-44.234843,passa vinte,MG
37340,-22.176542,-44.422895,bocaina de minas,MG
37350,-22.026227,-44.320009,liberdade,MG
37360,-21.915159,-44.2536,arantina,MG
37370,-21.701127,-44.445858,sao vicente de minas,MG
37400,-21.834794,-45.40188,campanha,MG
37405,-21.756928,-45.54212,monsenhor paulo,MG
37407,-21.584695,-45.071543,sao bento abade,MG
37408,-21.722373,-44.983564,sao thome das letras,MG
37410,-21.693371,-45.259769,tres coracoes,MG
37411,-21.695053,-45.258793,tres coracoes,MG
37412,-21.678667,-45.252943,tres coracoes,MG
37413,-21.687516,-45.237144,tres coracoes,MG
37414,-21.698348,-45.2527,tres coracoes,MG
37415,-21.706707,-45.2636,tres coracoes,MG
37416,-21.720208,-45.265494,tres coracoes,MG
37417,-21.684561,-45.264271,tres coracoes,MG
37418,-21.665947,-45.281046,tres coracoes,MG
37420,-21.854321,-45.297227,cambuquira,MG
37430,-21.882471,-45.087378,conceicao do rio verde,MG
37440,-21.980805,-44.931696,caxambu,MG
37443,-21.961661,-44.889036,baependi,MG
37445,-21.839319,-44.810596,cruzilia,MG
37447,-21.681809,-44.601162,minduri,MG
37450,-21.978848,-44.605769,aiuruoca,MG
37452,-21.889813,-44.512242,serranos,MG
37454,-21.908933,-44.519542,seritinga,MG
37456,-22.001572,-44.4619,carvalhos,MG
37458,-22.171831,-44.642599,alagoa,MG
37460,-22.387189,-44.967286,passa quatro,MG
37464,-22.296793,-44.936763,itanhandu,MG
37465,-22.332031,-45.092255,virginia,MG
37466,-22.285426,-44.867087,itamonte,MG
37467,-22.218792,-44.977776,sao sebastiao do rio verde,MG
37468,-22.184387,-44.971277,pouso alto,MG
37469,-22.248039,-44.934898,santana do capivari,MG
37470,-22.11818,-45.054595,sao lourenco,MG
37472,-22.121243,-45.124734,carmo de minas,MG
37474,-22.250871,-45.157269,dom vicoso,MG
37476,-22.21043,-45.264651,cristina,MG
37478,-22.056337,-45.044086,soledade de minas,MG
37480,-21.974224,-45.349168,lambari,MG
37484,-22.06702,-45.541932,heliodora,MG
37485,-22.001201,-45.288464,jesuania,MG
37488,-22.069143,-45.262372,olimpio noronha,MG
37490,-21.812596,-45.547727,sao goncalo do sapucai,MG
37496,-21.875627,-45.788586,turvolandia,MG
37498,-21.791918,-45.700923,cordislandia,MG
37500,-22.420453,-45.453007,itajuba,MG
37501,-22.431704,-45.440524,itajuba,MG
37502,-22.434827,-45.451271,itajuba,MG
37503,-22.440064,-45.471425,itajuba,MG
37504,-22.429259,-45.476201,itajuba,MG
37505,-22.419785,-45.467526,itajuba,MG
37508,-22.394479,-45.541336,piranguinho,MG
37510,-22.328611,-45.526348,sao jose do alegre,MG
37511,-22.529538,-45.496254,pirangucu,MG
37512,-22.534258,-45.361193,wenceslau braz,MG
37514,-22.506466,-45.277048,delfim moreira,MG
37516,-22.44895,-45.163451,marmelopolis,MG
37517,-22.308914,-45.373347,maria da fe,MG
37520,-22.245885,-45.465815,pedralva,MG
37524,-22.118282,-45.511564,natercia,MG
37527,-22.157943,-45.452064,conceicao das pedras,MG
37530,-22.478536,-45.617941,brasopolis,MG
37535,-22.58186,-45.635039,luminosa,MG
37540,-22.247211,-45.707521,santa rita do sapucai,MG
37542,-22.463444,-46.017184,estiva,MG
37545,-22.355814,-45.782335,cachoeira de minas,MG
37546,-22.38684,-45.885313,itaim,MG
37548,-22.413908,-45.79647,conceicao dos ouros,MG
37550,-22.235083,-45.933922,pouso alegre,MG
37551,-22.228476,-45.944983,pouso alegre,MG
37552,-22.220259,-45.937812,pouso alegre,MG
37553,-22.222116,-45.929007,pouso alegre,MG
37554,-22.225087,-45.923353,pouso alegre,MG
37555,-22.215331,-45.912476,pouso alegre,MG
37556,-22.20916,-45.855144,pouso alegre,MG
37557,-22.242434,-45.94228,pouso alegre,MG
37558,-22.248544,-45.935594,pouso alegre,MG
37559,-22.186037,-46.063109,ipuiuna,MG
37560,-22.268696,-45.917148,pouso alegre,MG
37561,-22.266557,-45.916357,pouso alegre,MG
37563,-22.369754,-46.096744,tocos do moji,MG
37564,-22.262584,-46.171124,borda da mata,MG
37566,-22.038071,-45.9551,espirito santo do dourado,MG
37567,-22.16152,-45.760796,sao sebastiao da bela vista,MG
37568,-21.933973,-45.924144,sao joao da mata,MG
37570,-22.278485,-46.371302,ouro fino,MG
37572,-20.590934,-44.636994,crisolia,MG
37576,-22.31946,-46.32591,inconfidentes,MG
37578,-22.442654,-46.348776,bueno brandao,MG
37580,-22.430218,-46.573405,monte siao,MG
37582,-21.879894,-45.85648,careacu,MG
37584,-21.865404,-45.650823,congonhal,MG
37586,-22.159587,-46.175455,senador jose bento,MG
37588,-21.934313,-46.126337,ipuiuna,MG
37589,-21.094881,-45.831976,silvianopolis,MG
37590,-22.288147,-46.611901,jacutinga,MG
37596,-22.201228,-46.615457,albertina,MG
37600,-22.611874,-46.058157,cambui,MG
37605,-22.631162,-46.019255,corrego do bom jesus,MG
37610,-22.470052,-46.147092,bom repouso,MG
37615,-22.587245,-46.177097,senador amaral,MG
37620,-22.613849,-46.362558,munhoz,MG
37630,-22.743251,-46.373797,toledo,MG
37640,-22.855478,-46.319501,extrema,MG
37650,-22.7555,-46.140013,camanducaia,MG
37652,-22.70741,-46.035262,sao mateus de minas,MG
37653,-22.860174,-46.03257,monte verde,MG
37655,-22.768385,-46.222571,itapeva,MG
37660,-22.551534,-45.778573,paraisopolis,MG
37670,-22.550441,-45.92132,consolacao,MG
37680,-22.659688,-45.854588,goncalves,MG
37690,-22.750242,-45.747921,sapucai-mirim,MG
37701,-21.789131,-46.567571,pocos de caldas,MG
37702,-21.787567,-46.539207,pocos de caldas,MG
37703,-21.790281,-46.537615,pocos de caldas,MG
37704,-21.792839,-46.567365,pocos de caldas,MG
37705,-21.807384,-46.544046,pocos de caldas,MG
37706,-21.83041,-46.549391,pocos de caldas,MG
37709,-21.800274,-46.51558,pocos de caldas,MG
37710,-21.806976,-46.509997,pocos de caldas,MG
37713,-21.832048,-46.559142,pocos de caldas,MG
37714,-21.798884,-46.600933,pocos de caldas,MG
37716,-21.795934,-46.590196,pocos de caldas,MG
37718,-21.88129,-46.616255,pocos de caldas,MG
37720,-21.648002,-46.399786,botelhos,MG
37723,-21.595473,-46.319495,sao goncalo de botelhos,MG
37725,-21.638177,-46.51675,palmeiral,MG
37730,-21.711111,-46.246609,campestre,MG
37740,-21.730125,-46.386468,bandeira do sul,MG
37750,-21.680409,-45.92053,machado,MG
37757,-21.780151,-45.967468,poco fundo,MG
37760,-21.778502,-45.842825,carvalhopolis,MG
37775,-22.049997,-46.329107,santa rita de caldas,MG
37780,-21.913853,-46.392412,caldas,MG
37785,-23.4897,-46.637426,santana de caldas,MG
37790,-22.063368,-46.440569,ibitiura de minas,MG
37795,-22.070471,-46.573548,andradas,MG
37800,-21.305958,-46.714078,guaxupe,MG
37805,-21.252994,-46.578965,juruaia,MG
37810,-21.301969,-46.793443,guaranesia,MG
37815,-19.321725,-48.922008,santa cruz do prata,MG
37820,-21.364133,-46.939895,arceburgo,MG
37855,-21.126744,-46.627162,sao pedro da uniao,MG
37860,-21.111411,-46.420563,nova resende,MG
37865,-21.011184,-46.401662,petunia,MG
37880,-21.473823,-46.396092,cabo verde,MG
37890,-21.368981,-46.523157,muzambinho,MG
37900,-20.719638,-46.604849,passos,MG
37901,-20.735847,-46.599069,passos,MG
37902,-20.729284,-46.613837,passos,MG
37903,-20.714893,-46.627743,passos,MG
37904,-20.709131,-46.617916,passos,MG
37905,-20.85618,-46.720159,fortaleza de minas,MG
37910,-20.353147,-46.842941,delfinopolis,MG
37920,-20.554439,-46.548194,sao joao batista do gloria,MG
37922,-20.329635,-46.371113,vargem bonita,MG
37925,-20.469107,-45.9608,piumhi,MG
37926,-20.290345,-45.901364,doresopolis,MG
37927,-20.345744,-46.483877,sao jose do barreiro,MG
37928,-20.240557,-46.382097,sao roque de minas,MG
37930,-20.616557,-46.04625,capitolio,MG
37940,-20.85867,-46.386896,alpinopolis,MG
37945,-20.71553,-46.3166,sao jose da barra,MG
37948,-21.018142,-46.518656,bom jesus da penha,MG
37950,-20.913952,-46.986296,sao sebastiao do paraiso,MG
37952,-20.915764,-47.156198,guardinha,MG
37955,-21.081593,-47.044528,itamogi,MG
37958,-21.187054,-46.976226,monte santo de minas,MG
37960,-20.780638,-47.098617,sao tomas de aquino,MG
37965,-21.018175,-46.743209,jacui,MG
37968,-21.011086,-46.811733,monte santo de minas,MG
37970,-20.744387,-46.861213,pratapolis,MG
37973,-20.840859,-46.799006,itamogi,MG
37975,-20.744288,-46.751381,itau de minas,MG
37980,-20.582931,-46.922136,cassia,MG
37990,-20.463919,-47.12569,ibiraci,MG
37993,-20.6211,-47.055166,capetinga,MG
37997,-20.401547,-47.285609,claraval,MG
38010,-19.748433,-47.936245,uberaba,MG
38015,-19.74792,-47.926175,uberaba,MG
38017,-19.740199,-47.924793,uberaba,MG
38020,-19.760689,-47.946871,uberaba,MG
38022,-19.760189,-47.939145,uberaba,MG
38025,-19.756853,-47.930173,uberaba,MG
38026,-19.761707,-47.921103,uberaba,MG
38030,-19.767552,-47.933006,uberaba,MG
38031,-19.772458,-47.928978,uberaba,MG
38035,-19.762906,-47.90069,uberaba,MG
38036,-19.768423,-47.914134,uberaba,MG
38037,-19.779972,-47.913605,uberaba,MG
38038,-19.777982,-47.89397,uberaba,MG
38040,-19.786422,-47.937727,uberaba,MG
38041,-19.783169,-47.921703,uberaba,MG
38045,-19.774047,-47.955265,uberaba,MG
38046,-19.77377,-47.996636,uberaba,MG
38048,-19.770179,-47.944846,uberaba,MG
38050,-19.758313,-47.955525,uberaba,MG
38051,-19.757618,-47.983369,uberaba,MG
38055,-19.750887,-47.968495,uberaba,MG
38056,-19.735074,-47.987042,uberaba,MG
38057,-19.737145,-47.965923,uberaba,MG
38060,-19.745546,-47.945086,uberaba,MG
38061,-19.744256,-47.955339,uberaba,MG
38064,-19.70723,-47.968184,uberaba,MG
38065,-19.739646,-47.935552,uberaba,MG
38066,-19.734254,-47.943095,uberaba,MG
38067,-19.728707,-47.935534,uberaba,MG
38070,-19.731005,-47.922916,uberaba,MG
38071,-19.723677,-47.916395,uberaba,MG
38072,-19.731858,-47.912519,uberaba,MG
38073,-19.735005,-47.89334,uberaba,MG
38080,-19.742466,-47.914612,uberaba,MG
38081,-19.752809,-47.912704,uberaba,MG
38082,-19.749367,-47.898261,uberaba,MG
38106,-19.391106,-46.728066,ponte alta,MG
38108,-19.975219,-47.776659,delta,MG
38110,-20.057792,-48.108118,agua comprida,MG
38120,-19.92124,-48.375494,conceicao das alagoas,MG
38130,-19.762537,-48.574698,campo florido,MG
38140,-19.306827,-48.922801,prata,MG
38150,-19.668568,-48.309399,verissimo,MG
38160,-19.336437,-47.113222,nova ponte,MG
38170,-19.360655,-47.285626,perdizes,MG
38175,-19.316004,-47.528293,santa juliana,MG
38178,-19.228386,-47.464489,pedrinopolis,MG
38180,-19.582399,-46.953796,araxa,MG
38181,-19.575739,-46.931728,araxa,MG
38182,-19.605228,-46.925875,araxa,MG
38183,-19.596562,-46.937488,araxa,MG
38184,-19.601856,-46.944782,araxa,MG
38185,-19.925283,-46.827852,tapira,MG
38190,-19.870011,-47.444114,sacramento,MG
38195,-19.932895,-47.552061,conquista,MG
38198,-19.858528,-47.58342,guaxima,MG
38200,-20.027378,-48.93351,frutal,MG
38205,-18.867063,-48.264117,aparecida de minas,MG
38210,-19.90759,-48.70203,pirajuba,MG
38220,-20.137976,-48.702159,planura,MG
38230,-20.279455,-49.202551,fronteira,MG
38240,-19.901026,-49.36882,itapagipe,MG
38250,-19.695749,-49.083301,comendador gomes,MG
38260,-19.858738,-49.772176,sao francisco de sales,MG
38270,-19.534302,-49.502095,campina verde,MG
38272,-19.561504,-50.016073,honoropolis,MG
38280,-19.729365,-50.199566,iturama,MG
38282,-19.702908,-50.414247,alexandrita,MG
38288,-19.521034,-50.334231,uniao de minas,MG
38290,-19.711556,-50.721427,carneirinho,MG
38292,-22.416053,-47.639359,sao sebastiao do pontal,MG
38294,-19.905152,-50.726012,estrela da barra,MG
38295,-19.545622,-50.582284,limeira do oeste,MG
38300,-18.976355,-49.462975,ituiutaba,MG
38301,-18.953619,-49.458176,ituiutaba,MG
38302,-18.968023,-49.449406,ituiutaba,MG
38303,-18.98206,-49.438853,ituiutaba,MG
38304,-18.989219,-49.451987,ituiutaba,MG
38305,-19.002578,-49.47893,ituiutaba,MG
38307,-18.977099,-49.480973,ituiutaba,MG
38308,-18.961754,-49.477951,ituiutaba,MG
38310,-19.212766,-49.784784,gurinhata,MG
38320,-18.851627,-50.140791,santa vitoria,MG
38325,-19.04329,-50.488052,chaveslandia,MG
38328,-19.040394,-50.490755,perdilandia,MG
38350,-18.692741,-49.943577,ipiacu,MG
38360,-18.683264,-49.569939,capinopolis,MG
38370,-18.531782,-49.494323,cachoeira dourada,MG
38380,-18.723503,-49.199278,canapolis,MG
38390,-18.585275,-49.20062,centralina,MG
38400,-18.913248,-48.278212,uberlandia,MG
38401,-18.891616,-48.289816,uberlandia,MG
38402,-18.873998,-48.27414,uberlandia,MG
38405,-18.892698,-48.24994,uberlandia,MG
38406,-18.875821,-48.231897,uberlandia,MG
38407,-18.914967,-48.193879,uberlandia,MG
38408,-18.92408,-48.249267,uberlandia,MG
38409,-18.928051,-48.214582,uberlandia,MG
38410,-18.954175,-48.237911,uberlandia,MG
38411,-18.949519,-48.27629,uberlandia,MG
38412,-18.950237,-48.309471,uberlandia,MG
38413,-18.93169,-48.315055,uberlandia,MG
38414,-18.921397,-48.329463,uberlandia,MG
38415,-18.897056,-48.329103,uberlandia,MG
38420,-18.868847,-48.879747,monte alegre de minas,MG
38421,-18.977465,-48.358551,uberlandia,MG
38425,-18.976012,-48.274254,uberlandia,MG
38430,-18.599338,-48.694129,tupaciguara,MG
38433,-18.898801,-48.157514,uberlandia,MG
38435,-18.433042,-49.184511,arapora,MG
38439,-18.947674,-48.175912,tapuirama,MG
38440,-18.652644,-48.192235,araguari,MG
38441,-18.657048,-48.209333,araguari,MG
38442,-18.645099,-48.204993,araguari,MG
38443,-18.634825,-48.20473,araguari,MG
38444,-18.630918,-48.189525,araguari,MG
38445,-18.642201,-48.178015,araguari,MG
38446,-18.661003,-48.180979,araguari,MG
38447,-18.660782,-48.189609,araguari,MG
38455,-18.534013,-48.196295,amanhece,MG
38460,-18.605312,-47.883371,cascalho rico,MG
38465,-18.433626,-49.185672,arapora,MG
38470,-18.49729,-47.722932,grupiara,MG
38475,-18.868851,-48.878547,monte alegre de minas,MG
38480,-18.596845,-48.697603,tupaciguara,MG
38490,-19.036754,-47.918347,indianopolis,MG
38500,-18.732553,-47.496368,monte carmelo,MG
38510,-18.986055,-47.463251,irai de minas,MG
38520,-18.884956,-47.585864,romaria,MG
38525,-18.741283,-47.701925,estrela do sul,MG
38530,-18.434939,-47.60812,douradoquara,MG
38540,-18.474476,-47.407837,abadia dos dourados,MG
38550,-18.476274,-47.196821,coromandel,MG
38570,-17.769318,-47.098201,guarda-mor,MG
38600,-17.224179,-46.874265,paracatu,MG
38602,-17.225621,-46.8824,paracatu,MG
38603,-17.233416,-46.879346,paracatu,MG
38606,-18.129837,-46.170893,paracatu,MG
38607,-17.22521,-46.855595,paracatu,MG
38610,-16.363814,-46.895308,unai,MG
38625,-16.055668,-47.143652,cabeceira grande,MG
38630,-16.059719,-46.255282,uruana de minas,MG
38640,-16.230172,-45.991417,riachinho,MG
38649,-15.972687,-45.095827,urucuia,MG
38650,-16.562528,-45.998636,bonfinopolis de minas,MG
38654,-16.651863,-46.26928,dom bosco,MG
